zap_motif_positions,accession_id
LC209868.1,"[99, 101, 102, 109, 111, 112, 113, 129, 130, 131, 162, 196, 215, 216, 230, 232, 252, 253, 254, 255, 327, 330, 386, 390, 394, 441, 469, 469, 470, 470, 484, 485, 487, 501, 512, 529, 529, 693, 699, 797, 798, 800, 824, 826, 847, 885, 909, 946, 948, 948, 949, 1037, 1038, 1038, 1039, 1039, 1127, 1193, 1193, 1194, 1225, 1427, 1428, 1617, 1653, 1986, 1989, 1997, 2142, 2283, 2284, 2327, 2330, 2407, 2452, 2454, 2455, 2492, 2504, 2507, 2520, 2529, 2656, 2665, 2833, 2874, 2925, 2926, 2950, 2966, 3020, 3042, 3068, 3069, 3070, 3072, 3091, 3093, 3195, 3196, 3303, 3304, 3478, 3479, 3479, 3480, 3480, 3575, 3869, 3870, 3871, 3954, 3955, 3955, 3959, 4012, 4014, 4016, 4070, 4079, 4260, 4281, 4282, 4283, 4312, 4314, 4336, 4337, 4340, 4341, 4386, 4431, 4433, 4434, 4511, 4645, 4647, 4649, 4728, 4854, 4855, 4856, 4858, 4935, 4962, 4997, 5013, 5014, 5041, 5041, 5043, 5123, 5333, 5334, 5374, 5510, 5511, 5512, 5522, 5522, 5523, 5524, 5540, 5541, 5556, 5557, 5557, 5561, 5574, 5615, 5625, 5627, 5729, 5730, 5731, 5731, 5756, 5854, 5856, 5871, 5923, 5925, 6115, 6174, 6273, 6274, 6277, 6354, 6355, 6357, 6425, 6478, 6519, 6520, 6521, 6547, 6548, 6549, 6563, 6564, 6602, 6717, 6719, 6719, 6721, 6760, 6829, 6830, 6832, 6913, 6914, 6946, 7082, 7085, 7189, 7190, 7191, 7196, 7255, 7263, 7268, 7331, 7352, 7354, 7355, 7504, 7506, 7584, 7631, 7652, 7653, 7838, 7840, 7861, 7863, 7864, 7865, 8146, 8148, 8155, 8157, 8159, 8166, 8219, 8222, 8223, 8257, 8259, 8271, 8304, 8305, 8424, 8435, 8435, 8436, 8437, 8491, 8493, 8495, 8568, 8570]"
LC209867.1,"[99, 101, 102, 109, 111, 112, 113, 129, 130, 131, 162, 196, 215, 216, 230, 232, 252, 253, 254, 255, 327, 330, 387, 390, 393, 441, 469, 469, 470, 470, 484, 485, 487, 501, 512, 797, 798, 800, 824, 826, 847, 850, 909, 936, 938, 948, 948, 949, 949, 1037, 1038, 1038, 1039, 1039, 1183, 1186, 1193, 1193, 1194, 1266, 1268, 1427, 1427, 1428, 1428, 1617, 1975, 1986, 1989, 1997, 2142, 2230, 2233, 2283, 2284, 2327, 2330, 2452, 2454, 2455, 2467, 2468, 2469, 2470, 2492, 2504, 2507, 2655, 2656, 2665, 2874, 2926, 2950, 2966, 3020, 3068, 3069, 3070, 3091, 3093, 3195, 3196, 3303, 3304, 3458, 3478, 3479, 3479, 3480, 3480, 3823, 3824, 3825, 3827, 3869, 3870, 3871, 3954, 3955, 3955, 3959, 4070, 4079, 4260, 4271, 4290, 4312, 4314, 4336, 4337, 4340, 4347, 4386, 4433, 4434, 4435, 4486, 4489, 4490, 4490, 4491, 4511, 4512, 4645, 4647, 4649, 4935, 4962, 4997, 5013, 5014, 5041, 5041, 5060, 5063, 5123, 5124, 5333, 5334, 5374, 5438, 5510, 5511, 5512, 5522, 5523, 5524, 5525, 5540, 5541, 5552, 5556, 5557, 5557, 5561, 5627, 5729, 5730, 5731, 5756, 5854, 5856, 5923, 5925, 6174, 6273, 6274, 6277, 6354, 6355, 6357, 6425, 6519, 6520, 6547, 6548, 6549, 6563, 6564, 6719, 6720, 6721, 6722, 6760, 6879, 6880, 6883, 6913, 6914, 6915, 6946, 7082, 7085, 7139, 7189, 7190, 7255, 7263, 7268, 7284, 7298, 7331, 7332, 7352, 7353, 7354, 7355, 7504, 7581, 7631, 7652, 7653, 7838, 7839, 7840, 7861, 7863, 7864, 7865, 8145, 8146, 8148, 8155, 8157, 8159, 8219, 8222, 8223, 8257, 8271, 8304, 8305, 8424, 8435, 8435, 8436, 8437, 8491, 8493, 8495, 8568, 8570, 8572]"
LC209866.1,"[99, 101, 102, 109, 111, 112, 113, 129, 130, 131, 162, 196, 215, 216, 230, 232, 253, 327, 330, 386, 390, 394, 441, 469, 469, 470, 470, 484, 485, 487, 501, 512, 529, 529, 797, 798, 800, 824, 826, 847, 850, 946, 948, 948, 949, 1037, 1039, 1039, 1041, 1183, 1186, 1193, 1193, 1194, 1232, 1233, 1235, 1427, 1428, 1435, 1438, 1439, 1473, 1613, 1614, 1638, 1767, 1770, 1986, 1989, 1997, 2142, 2233, 2283, 2284, 2327, 2330, 2331, 2452, 2454, 2455, 2492, 2507, 2529, 2533, 2656, 2665, 2683, 2685, 2728, 2731, 2833, 2874, 2926, 2950, 2960, 3009, 3011, 3020, 3091, 3093, 3139, 3140, 3141, 3195, 3196, 3458, 3477, 3478, 3479, 3480, 3484, 3575, 3841, 3955, 3959, 4260, 4271, 4290, 4312, 4314, 4336, 4337, 4340, 4347, 4356, 4386, 4433, 4435, 4486, 4488, 4489, 4490, 4511, 4645, 4647, 4649, 4909, 4911, 4912, 4935, 4962, 4997, 5013, 5014, 5041, 5041, 5043, 5060, 5063, 5123, 5124, 5333, 5334, 5374, 5438, 5510, 5511, 5512, 5522, 5523, 5524, 5525, 5540, 5541, 5556, 5561, 5567, 5568, 5570, 5615, 5625, 5627, 5729, 5730, 5731, 5756, 5766, 5767, 5854, 5856, 5871, 5923, 6115, 6174, 6273, 6274, 6277, 6354, 6355, 6357, 6425, 6519, 6520, 6521, 6563, 6564, 6605, 6629, 6717, 6719, 6719, 6721, 6760, 6946, 7082, 7085, 7189, 7190, 7255, 7263, 7298, 7331, 7332, 7352, 7353, 7354, 7355, 7504, 7506, 7584, 7631, 7652, 7653, 7838, 7839, 7840, 7861, 7863, 7864, 7865, 8145, 8146, 8148, 8155, 8157, 8159, 8219, 8222, 8223, 8257, 8259, 8271, 8304, 8305, 8424, 8435, 8568, 8570]"
LC209864.1,"[99, 101, 102, 109, 111, 112, 113, 129, 130, 131, 162, 196, 213, 215, 216, 230, 232, 254, 327, 330, 386, 390, 394, 441, 469, 469, 470, 470, 484, 485, 487, 501, 512, 529, 529, 771, 824, 826, 846, 847, 909, 936, 938, 948, 948, 949, 949, 1037, 1039, 1039, 1041, 1186, 1186, 1191, 1193, 1193, 1247, 1250, 1261, 1263, 1427, 1428, 1613, 1614, 1986, 1989, 1997, 2142, 2166, 2177, 2230, 2233, 2331, 2332, 2452, 2454, 2455, 2492, 2504, 2507, 2529, 2655, 2656, 2728, 2731, 2833, 2874, 2926, 2950, 3020, 3068, 3069, 3070, 3091, 3093, 3139, 3140, 3141, 3195, 3196, 3217, 3221, 3303, 3304, 3458, 3478, 3479, 3479, 3480, 3480, 3575, 4012, 4016, 4070, 4260, 4271, 4281, 4283, 4312, 4314, 4336, 4337, 4340, 4347, 4386, 4433, 4434, 4435, 4509, 4511, 4645, 4647, 4649, 4728, 4935, 4962, 4997, 5001, 5013, 5014, 5041, 5041, 5043, 5060, 5063, 5123, 5124, 5285, 5334, 5510, 5511, 5512, 5540, 5541, 5556, 5561, 5615, 5625, 5627, 5729, 5730, 5731, 5756, 5854, 5856, 5871, 6145, 6147, 6174, 6273, 6274, 6276, 6277, 6354, 6355, 6357, 6425, 6519, 6520, 6521, 6547, 6548, 6549, 6563, 6564, 6602, 6605, 6717, 6719, 6719, 6721, 6760, 6780, 6782, 6829, 6830, 6832, 6913, 6914, 6915, 6946, 7082, 7085, 7146, 7146, 7189, 7190, 7263, 7268, 7296, 7298, 7298, 7331, 7332, 7352, 7353, 7354, 7355, 7504, 7652, 7653, 7838, 7839, 7840, 7861, 7863, 7864, 7865, 8145, 8146, 8148, 8155, 8157, 8159, 8219, 8222, 8223, 8257, 8271, 8304, 8305, 8424, 8435, 8435, 8436, 8437, 8437, 8491, 8493, 8495, 8568, 8570]"
KY780122.1,"[1, 2, 71, 160, 161, 215, 216, 239, 375, 377, 385, 387, 388, 389, 418, 438, 472, 506, 508, 530, 531, 557, 558, 741, 745, 746, 760, 761, 784, 786, 788, 804, 805, 1063, 1064, 1084, 1105, 1206, 1209, 1322, 1323, 1325, 1353, 1354, 1355, 1385, 1387, 1426, 1439, 1439, 1440, 1493, 1494, 1644, 1645, 1703, 1704, 1767, 1769, 1769, 1870, 1871, 1872, 2027, 2036, 2037, 2038, 2039, 2263, 2265, 2382, 2384, 2430, 2457, 2458, 2518, 2520, 2521, 2566, 2572, 2576, 2577, 2612, 2615, 2676, 2679, 2694, 2695, 2696, 2855, 2856, 2857, 2859, 2932, 2933, 2938, 2942, 2944, 2964, 3243, 3244, 3297, 3299, 3300, 3312, 3406, 3483, 3484, 3486, 3588, 3592, 3617, 3661, 3672, 3685, 3686, 3746, 3766, 3767, 3767, 3834, 3836, 3989, 3990, 3991, 3992, 4056, 4058, 4059, 4111, 4112, 4115, 4200, 4202, 4243, 4247, 4260, 4262, 4347, 4348, 4367, 4369, 4557, 4559, 4581, 4628, 4629, 4652, 4659, 4661, 4663, 4721, 4722, 4723, 4755, 4757, 4758, 4777, 4778, 4797, 4799, 4933, 4935, 4937, 5016, 5227, 5285, 5301, 5302, 5329, 5348, 5351, 5364, 5364, 5368, 5411, 5412, 5512, 5529, 5533, 5569, 5573, 5600, 5601, 5621, 5622, 5711, 5713, 5828, 5832, 5840, 5907, 5915, 6017, 6017, 6019, 6024, 6044, 6151, 6152, 6336, 6340, 6346, 6347, 6349, 6403, 6561, 6563, 6564, 6565, 6576, 6587, 6642, 6643, 6645, 6713, 6744, 6802, 6831, 6835, 6890, 6974, 7005, 7007, 7035, 7036, 7038, 7048, 7116, 7117, 7118, 7120, 7151, 7152, 7370, 7407, 7409, 7410, 7415, 7415, 7428, 7431, 7460, 7461, 7463, 7478, 7543, 7616, 7630, 7639, 7640, 7774, 7789, 7791, 7866, 7869, 7916, 7937, 7938, 8123, 8125, 8146, 8148, 8149, 8150, 8357, 8424, 8427, 8431, 8440, 8442, 8444, 8451, 8501, 8504, 8556, 8588, 8589, 8590, 8705, 8706, 9249]"
LC209887.1,"[99, 101, 102, 109, 111, 112, 113, 129, 130, 131, 162, 196, 215, 216, 230, 232, 252, 253, 254, 255, 327, 330, 386, 390, 394, 441, 469, 469, 470, 470, 484, 485, 487, 501, 512, 529, 529, 748, 748, 750, 771, 814, 816, 817, 824, 826, 847, 936, 938, 1038, 1039, 1040, 1193, 1353, 1354, 1427, 1427, 1428, 1428, 1613, 1614, 1767, 1770, 1822, 1969, 1971, 1986, 1989, 2142, 2177, 2230, 2233, 2327, 2330, 2331, 2452, 2454, 2455, 2492, 2542, 2656, 2665, 2728, 2731, 2833, 2874, 2925, 2926, 2950, 2960, 3009, 3011, 3020, 3091, 3139, 3140, 3141, 3195, 3196, 3260, 3264, 3265, 3303, 3304, 3306, 3323, 3324, 3395, 3397, 3398, 3408, 3409, 3411, 3458, 3478, 3479, 3479, 3480, 3480, 3575, 3954, 3955, 3955, 3959, 3972, 3974, 4053, 4054, 4070, 4071, 4271, 4281, 4283, 4312, 4314, 4336, 4337, 4340, 4341, 4386, 4431, 4433, 4434, 4467, 4469, 4470, 4509, 4511, 4554, 4997, 5013, 5014, 5041, 5041, 5043, 5060, 5063, 5123, 5124, 5194, 5197, 5215, 5225, 5333, 5334, 5438, 5510, 5511, 5512, 5522, 5523, 5524, 5525, 5540, 5541, 5556, 5561, 5615, 5622, 5729, 5730, 5731, 5756, 5854, 5856, 5923, 5925, 6174, 6273, 6274, 6277, 6354, 6355, 6357, 6425, 6519, 6520, 6521, 6547, 6548, 6549, 6563, 6564, 6717, 6719, 6780, 6782, 6783, 6829, 6830, 6832, 6913, 6914, 6946, 7082, 7085, 7189, 7190, 7255, 7263, 7268, 7298, 7331, 7504, 7506, 7535, 7584, 7631, 7652, 7653, 7838, 7839, 7840, 7861, 7863, 7864, 7865, 8146, 8148, 8155, 8157, 8159, 8219, 8222, 8223, 8257, 8259, 8271, 8305, 8433, 8435, 8435, 8437, 8491, 8493, 8495, 8568, 8570, 8572]"
MW690010.1,"[3, 4, 72, 240, 376, 378, 379, 386, 388, 389, 390, 436, 439, 440, 492, 507, 509, 529, 530, 531, 532, 553, 663, 667, 746, 746, 747, 747, 761, 762, 763, 764, 778, 789, 805, 806, 806, 994, 995, 998, 1068, 1069, 1070, 1074, 1079, 1081, 1093, 1094, 1095, 1096, 1112, 1173, 1213, 1215, 1216, 1279, 1280, 1282, 1283, 1355, 1356, 1463, 1465, 1470, 1506, 1543, 1546, 1547, 1660, 1663, 1704, 1828, 1852, 1877, 1878, 1879, 1902, 2264, 2278, 2431, 2478, 2519, 2522, 2548, 2549, 2566, 2573, 2606, 2608, 2608, 2619, 2631, 2633, 2659, 2695, 2696, 2697, 2719, 2741, 2756, 2757, 2759, 2780, 2893, 2944, 3017, 3019, 3020, 3096, 3098, 3145, 3149, 3196, 3199, 3200, 3300, 3301, 3303, 3318, 3319, 3321, 3419, 3419, 3421, 3484, 3485, 3538, 3540, 3541, 3568, 3685, 3686, 3687, 3700, 3702, 3703, 3704, 3747, 3749, 3766, 3767, 3768, 3768, 3772, 3881, 3883, 3903, 3905, 4057, 4059, 4060, 4111, 4112, 4113, 4301, 4305, 4368, 4370, 4582, 4629, 4633, 4675, 4720, 4722, 4723, 4778, 4779, 4800, 4843, 4934, 4938, 4957, 4961, 5043, 5044, 5045, 5290, 5341, 5349, 5352, 5565, 5566, 5799, 5801, 5811, 5812, 5813, 5814, 5829, 5830, 5841, 5845, 5856, 5866, 5916, 5917, 5986, 5989, 5990, 6045, 6130, 6133, 6143, 6145, 6153, 6303, 6400, 6463, 6588, 6764, 6832, 6836, 6837, 6843, 6910, 6973, 6975, 7006, 7008, 7072, 7128, 7131, 7235, 7238, 7359, 7360, 7371, 7374, 7381, 7385, 7413, 7416, 7428, 7544, 7587, 7588, 7615, 7793, 7850, 7853, 7920, 7941, 7942, 8051, 8052, 8053, 8150, 8152, 8153, 8154, 8226, 8352, 8384, 8435, 8437, 8444, 8446, 8448, 8455, 8546, 8548, 8560, 8722, 8724, 9005, 9181]"
MH743149.1,"[95, 167, 303, 305, 306, 313, 315, 316, 317, 366, 419, 591, 630, 645, 705, 731, 818, 822, 823, 921, 925, 970, 972, 972, 1031, 1032, 1136, 1137, 1140, 1206, 1207, 1209, 1294, 1296, 1314, 1315, 1329, 1331, 1665, 1671, 1672, 1672, 1801, 1802, 1803, 1815, 1817, 2292, 2294, 2295, 2381, 2382, 2434, 2437, 2476, 2479, 2488, 2526, 2528, 2529, 2601, 2605, 2607, 2608, 2621, 2622, 2671, 2672, 2685, 2687, 2713, 2741, 2772, 2819, 3140, 3384, 3386, 3387, 3632, 3681, 3682, 3683, 3702, 3704, 3723, 3724, 3926, 3927, 4062, 4285, 4347, 4363, 4386, 4389, 4547, 4548, 4577, 4579, 4626, 4628, 4720, 4722, 4849, 4853, 4855, 4856, 4960, 5113, 5116, 5368, 5371, 5406, 5407, 5408, 5424, 5425, 5428, 5470, 5536, 5578, 5741, 5744, 5765, 5823, 5831, 5835, 5840, 5865, 5871, 5879, 5881, 5960, 6067, 6068, 6174, 6177, 6319, 6461, 6465, 6467, 6468, 6559, 6561, 6751, 6752, 6799, 6799, 6815, 6921, 6923, 7043, 7065, 7067, 7082, 7083, 7117, 7118, 7119, 7182, 7183, 7184, 7213, 7214, 7215, 7252, 7278, 7295, 7313, 7314, 7558, 7559, 7693, 7788, 7827, 7856, 7857, 7858, 8008, 8009, 8031, 8114, 8116, 8130, 8131, 8133, 8217, 8253, 8254, 8299, 8301, 8349, 8350, 8429, 8430, 8475, 8566, 8567, 8569, 8570, 8772, 8774, 8952, 8954, 8967, 8971, 9096, 9099, 9154, 9156, 9174]"
MW690008.1,"[51, 147, 219, 355, 357, 358, 365, 367, 368, 369, 398, 418, 471, 486, 488, 508, 509, 510, 511, 532, 682, 697, 721, 725, 726, 740, 741, 742, 783, 784, 973, 974, 977, 1074, 1075, 1077, 1091, 1258, 1259, 1261, 1262, 1365, 1366, 1367, 1439, 1442, 1444, 1449, 1522, 1524, 1525, 1526, 1683, 1717, 1807, 1921, 1923, 1945, 1948, 1956, 2237, 2239, 2265, 2267, 2410, 2434, 2445, 2498, 2501, 2595, 2598, 2599, 2775, 2878, 2922, 2923, 2999, 3148, 3179, 3181, 3182, 3297, 3300, 3385, 3398, 3407, 3408, 3409, 3463, 3464, 3544, 3574, 3628, 3630, 3665, 3666, 3667, 3668, 3731, 3731, 3733, 3735, 3745, 3746, 3747, 3747, 3816, 3843, 3844, 3860, 3969, 3970, 3971, 3972, 3991, 3994, 3995, 4039, 4050, 4053, 4090, 4091, 4092, 4126, 4180, 4182, 4222, 4223, 4240, 4242, 4327, 4328, 4347, 4349, 4411, 4519, 4608, 4609, 4632, 4639, 4641, 4642, 4654, 4701, 4702, 4703, 4754, 4757, 4758, 4777, 4779, 4822, 4828, 4919, 4920, 5052, 5203, 5230, 5308, 5320, 5391, 5392, 5392, 5492, 5562, 5565, 5601, 5602, 5642, 5706, 5808, 5812, 5820, 5824, 5835, 5883, 5929, 5997, 5998, 5999, 5999, 6024, 6131, 6131, 6132, 6132, 6133, 6191, 6226, 6229, 6383, 6423, 6425, 6541, 6543, 6544, 6545, 6622, 6623, 6625, 6633, 6693, 6724, 6762, 6763, 6815, 6815, 6816, 6817, 6879, 6954, 6956, 6985, 6987, 7028, 7051, 7106, 7107, 7214, 7217, 7294, 7298, 7301, 7302, 7350, 7353, 7408, 7411, 7418, 7419, 7421, 7445, 7447, 7465, 7522, 7523, 7531, 7566, 7567, 7594, 7597, 7622, 7623, 7772, 7849, 7920, 7921, 7922, 8106, 8107, 8108, 8129, 8131, 8132, 8133, 8178, 8180, 8318, 8321, 8363, 8414, 8416, 8423, 8425, 8427, 8484, 8487, 8490, 8491, 8525, 8527, 8539, 8571, 8572, 8573, 8686, 8688, 8836, 8838, 9035]"
MT632114.1,"[60, 228, 364, 366, 367, 374, 376, 377, 378, 394, 395, 396, 427, 428, 495, 497, 519, 520, 611, 651, 655, 659, 706, 734, 734, 735, 735, 749, 750, 751, 752, 766, 777, 794, 794, 1089, 1092, 1115, 1117, 1343, 1344, 1346, 1360, 1451, 1453, 1476, 1477, 1478, 1692, 1693, 1700, 1702, 1703, 1704, 1810, 1814, 1853, 1854, 1878, 1879, 1883, 1942, 1947, 1949, 2002, 2035, 2240, 2254, 2407, 2491, 2492, 2494, 2495, 2497, 2549, 2553, 2581, 2582, 2584, 2607, 2671, 2672, 2688, 2690, 2717, 2719, 2720, 2872, 2874, 2875, 2921, 3042, 3043, 3098, 3147, 3148, 3225, 3353, 3362, 3363, 3383, 3460, 3461, 3541, 3565, 3569, 3638, 3652, 3662, 3663, 3664, 3665, 3723, 3742, 3743, 3744, 3744, 3845, 3847, 3849, 3863, 3966, 3967, 3968, 3969, 4033, 4035, 4088, 4089, 4092, 4177, 4179, 4219, 4220, 4237, 4239, 4344, 4346, 4525, 4605, 4606, 4618, 4621, 4629, 4636, 4638, 4640, 4698, 4699, 4700, 4732, 4734, 4735, 4774, 4776, 4910, 4912, 4914, 5204, 5262, 5278, 5279, 5306, 5325, 5328, 5388, 5389, 5489, 5506, 5510, 5577, 5578, 5598, 5599, 5786, 5787, 5789, 5790, 5809, 5817, 5821, 5832, 5926, 5994, 5994, 5995, 5996, 6021, 6119, 6121, 6128, 6313, 6317, 6323, 6324, 6326, 6380, 6536, 6537, 6538, 6538, 6542, 6564, 6619, 6620, 6622, 6721, 6759, 6779, 6867, 6951, 6952, 6982, 6984, 6984, 6986, 7012, 7013, 7015, 7025, 7093, 7094, 7095, 7097, 7347, 7384, 7386, 7387, 7392, 7392, 7405, 7439, 7440, 7442, 7443, 7444, 7455, 7465, 7520, 7561, 7609, 7610, 7619, 7620, 7754, 7769, 7888, 7896, 7917, 7918, 7990, 7992, 7993, 8103, 8104, 8105, 8126, 8129, 8130, 8177, 8338, 8404, 8411, 8420, 8422, 8424, 8431, 8481, 8484, 8536, 8568, 8569, 8570, 8683, 8685, 8686, 9120, 9121, 9122]"
MT632113.1,"[27, 197, 333, 335, 336, 343, 345, 346, 347, 396, 397, 449, 450, 464, 466, 488, 489, 620, 624, 628, 675, 703, 703, 704, 704, 718, 719, 720, 721, 735, 746, 763, 763, 938, 1058, 1061, 1170, 1172, 1312, 1313, 1315, 1417, 1420, 1422, 1427, 1454, 1500, 1502, 1661, 1662, 1851, 1852, 1914, 1914, 1916, 1918, 1971, 2004, 2223, 2411, 2464, 2466, 2467, 2518, 2522, 2639, 2640, 2641, 2657, 2658, 2659, 2664, 2686, 2688, 2689, 2725, 2741, 2841, 2843, 2844, 2890, 3243, 3245, 3258, 3325, 3352, 3387, 3389, 3391, 3429, 3430, 3432, 3494, 3510, 3533, 3538, 3607, 3631, 3632, 3633, 3712, 3713, 3713, 3831, 3832, 3848, 3849, 3850, 3935, 3936, 3937, 3938, 4002, 4004, 4057, 4058, 4061, 4146, 4148, 4189, 4193, 4206, 4208, 4313, 4315, 4584, 4590, 4598, 4605, 4607, 4608, 4620, 4667, 4668, 4669, 4701, 4703, 4704, 4743, 4745, 4750, 4799, 4879, 4881, 4883, 5018, 5019, 5040, 5041, 5042, 5043, 5173, 5231, 5247, 5294, 5297, 5357, 5358, 5458, 5475, 5479, 5546, 5547, 5567, 5568, 5755, 5756, 5757, 5758, 5759, 5778, 5786, 5861, 5895, 5963, 5963, 5964, 5965, 5990, 6097, 6098, 6192, 6195, 6282, 6286, 6349, 6505, 6506, 6507, 6522, 6588, 6589, 6591, 6659, 6728, 6781, 6782, 6783, 6836, 6920, 6922, 6951, 6953, 6981, 6982, 6984, 6994, 7017, 7018, 7020, 7147, 7148, 7149, 7233, 7234, 7316, 7353, 7355, 7356, 7361, 7377, 7402, 7406, 7409, 7410, 7424, 7431, 7434, 7489, 7526, 7527, 7562, 7575, 7576, 7585, 7586, 7720, 7735, 7737, 7812, 7862, 7883, 7884, 8058, 8069, 8071, 8092, 8095, 8096, 8143, 8303, 8304, 8370, 8373, 8377, 8386, 8388, 8390, 8397, 8447, 8450, 8502, 8649, 8651, 8652, 8994, 9206]"
MT632112.1,"[60, 228, 364, 366, 367, 374, 376, 377, 378, 427, 428, 480, 481, 495, 497, 651, 655, 659, 706, 734, 734, 735, 735, 749, 750, 751, 794, 794, 1081, 1082, 1083, 1084, 1097, 1100, 1115, 1117, 1201, 1203, 1315, 1360, 1448, 1451, 1453, 1462, 1485, 1704, 1814, 1920, 1942, 1945, 1947, 1949, 2002, 2035, 2044, 2047, 2123, 2124, 2218, 2278, 2359, 2361, 2362, 2407, 2495, 2497, 2498, 2547, 2549, 2581, 2582, 2584, 2595, 2596, 2635, 2671, 2672, 2688, 2690, 2717, 2719, 2720, 2756, 2772, 2872, 2874, 2875, 2920, 2921, 3098, 3098, 3353, 3356, 3356, 3383, 3418, 3420, 3421, 3422, 3525, 3568, 3569, 3588, 3638, 3649, 3662, 3663, 3664, 3665, 3728, 3743, 3744, 3744, 3840, 3862, 3863, 3966, 3967, 3968, 3969, 4033, 4035, 4088, 4089, 4092, 4111, 4134, 4136, 4177, 4179, 4219, 4220, 4324, 4325, 4344, 4346, 4525, 4534, 4536, 4577, 4605, 4609, 4629, 4636, 4638, 4640, 4651, 4754, 4755, 4774, 4776, 5019, 5020, 5021, 5204, 5262, 5278, 5279, 5306, 5325, 5328, 5388, 5389, 5397, 5489, 5506, 5510, 5539, 5541, 5577, 5578, 5598, 5688, 5690, 5786, 5787, 5788, 5789, 5790, 5802, 5805, 5817, 5818, 5872, 5932, 5981, 5985, 5992, 5994, 5994, 5996, 6021, 6128, 6129, 6223, 6226, 6380, 6536, 6537, 6541, 6542, 6553, 6619, 6620, 6622, 6721, 6746, 6759, 6784, 6785, 6867, 6984, 6985, 6986, 6987, 7012, 7013, 7015, 7025, 7093, 7094, 7095, 7097, 7128, 7129, 7165, 7166, 7347, 7392, 7405, 7408, 7433, 7437, 7437, 7438, 7462, 7465, 7520, 7557, 7588, 7591, 7593, 7751, 7766, 7768, 7843, 7846, 7893, 8100, 8101, 8102, 8123, 8126, 8127, 8174, 8334, 8335, 8401, 8404, 8408, 8417, 8419, 8421, 8428, 8478, 8481, 8533, 8680, 8682, 8683, 9010, 9012, 9025, 9028, 9237, 9238]"
MT632111.1,"[60, 228, 364, 366, 367, 374, 376, 377, 378, 427, 428, 480, 481, 495, 497, 519, 520, 541, 651, 655, 659, 706, 734, 734, 735, 735, 749, 750, 751, 752, 793, 794, 794, 1089, 1092, 1115, 1117, 1201, 1203, 1360, 1448, 1450, 1451, 1458, 1458, 1494, 1692, 1693, 1810, 1814, 1883, 2407, 2495, 2497, 2498, 2549, 2553, 2592, 2595, 2607, 2671, 2671, 2672, 2672, 2673, 2717, 2719, 2720, 2772, 2822, 2824, 2872, 2874, 2921, 3026, 3042, 3043, 3098, 3098, 3220, 3221, 3289, 3356, 3382, 3383, 3460, 3461, 3463, 3525, 3526, 3541, 3565, 3588, 3638, 3649, 3662, 3663, 3664, 3665, 3723, 3744, 3751, 3752, 3813, 3966, 3967, 3968, 3969, 4033, 4035, 4088, 4089, 4092, 4134, 4136, 4177, 4179, 4219, 4220, 4237, 4239, 4324, 4325, 4344, 4346, 4525, 4534, 4536, 4537, 4577, 4605, 4606, 4629, 4636, 4638, 4640, 4651, 4698, 4699, 4700, 4732, 4734, 4735, 4754, 4755, 4774, 4776, 4841, 5204, 5262, 5278, 5279, 5306, 5325, 5328, 5388, 5389, 5489, 5577, 5578, 5598, 5599, 5686, 5688, 5690, 5809, 5821, 5926, 5981, 5983, 5985, 5994, 5995, 5996, 6021, 6128, 6129, 6380, 6536, 6537, 6538, 6553, 6564, 6619, 6620, 6622, 6721, 6759, 6779, 6951, 6952, 6953, 6982, 6984, 6984, 6986, 7012, 7013, 7015, 7025, 7128, 7129, 7347, 7381, 7384, 7386, 7392, 7392, 7436, 7437, 7438, 7440, 7456, 7462, 7465, 7495, 7519, 7520, 7593, 7614, 7616, 7617, 7751, 7766, 7768, 7843, 7846, 7893, 7914, 7915, 8100, 8101, 8102, 8123, 8125, 8126, 8127, 8174, 8334, 8335, 8401, 8404, 8408, 8417, 8421, 8428, 8478, 8481, 8533, 8680, 8682, 8683, 9025]"
